,t0,target_tone_frequency,target_tone_level,target_tone_polarity,ordering,rate,reject_threshold,averages
45677,564.61795328,16000,25.0,1,interleaved_ramp,81,2.5,512
45678,564.63029248,16000,30.0,1,interleaved_ramp,81,2.5,512
45679,564.64263168,16000,35.0,1,interleaved_ramp,81,2.5,512
45680,564.6549708800001,16000,40.0,1,interleaved_ramp,81,2.5,512
45681,564.66731008,16000,45.0,1,interleaved_ramp,81,2.5,512
45682,564.67964928,16000,50.0,1,interleaved_ramp,81,2.5,512
45683,564.69198848,16000,55.0,1,interleaved_ramp,81,2.5,512
45684,564.70432768,16000,60.0,1,interleaved_ramp,81,2.5,512
45685,564.71666688,16000,65.0,1,interleaved_ramp,81,2.5,512
45686,564.72900608,16000,70.0,1,interleaved_ramp,81,2.5,512
45687,564.74134528,16000,75.0,1,interleaved_ramp,81,2.5,512
45688,564.7536844800001,16000,80.0,1,interleaved_ramp,81,2.5,512
45689,564.76602368,16000,85.0,1,interleaved_ramp,81,2.5,512
45690,564.77836288,8000,15.0,1,interleaved_ramp,81,2.5,512
45691,564.7907020800001,8000,20.0,1,interleaved_ramp,81,2.5,512
45692,564.80304128,8000,25.0,1,interleaved_ramp,81,2.5,512
45693,564.81538048,8000,30.0,1,interleaved_ramp,81,2.5,512
45694,564.82771968,8000,35.0,1,interleaved_ramp,81,2.5,512
45695,564.84005888,8000,40.0,1,interleaved_ramp,81,2.5,512
45696,564.8523980800001,8000,45.0,1,interleaved_ramp,81,2.5,512
45697,564.86473728,8000,50.0,1,interleaved_ramp,81,2.5,512
45698,564.87707648,8000,55.0,1,interleaved_ramp,81,2.5,512
45699,564.8894156800001,8000,60.0,1,interleaved_ramp,81,2.5,512
45700,564.90175488,8000,65.0,1,interleaved_ramp,81,2.5,512
45701,564.91409408,8000,70.0,1,interleaved_ramp,81,2.5,512
45702,564.92643328,8000,75.0,1,interleaved_ramp,81,2.5,512
45703,564.93877248,8000,80.0,1,interleaved_ramp,81,2.5,512
45704,564.95111168,8000,85.0,1,interleaved_ramp,81,2.5,512
45705,564.96345088,4000,15.0,1,interleaved_ramp,81,2.5,512
45706,564.97579008,4000,20.0,1,interleaved_ramp,81,2.5,512
45707,564.9881292800001,4000,25.0,1,interleaved_ramp,81,2.5,512
45708,565.00046848,4000,30.0,1,interleaved_ramp,81,2.5,512
45709,565.01280768,4000,35.0,1,interleaved_ramp,81,2.5,512
45710,565.02514688,4000,40.0,1,interleaved_ramp,81,2.5,512
45711,565.03748608,4000,45.0,1,interleaved_ramp,81,2.5,512
45712,565.04982528,4000,50.0,1,interleaved_ramp,81,2.5,512
45713,565.06216448,4000,55.0,1,interleaved_ramp,81,2.5,512
45714,565.07450368,4000,60.0,1,interleaved_ramp,81,2.5,512
45715,565.0868428800001,4000,65.0,1,interleaved_ramp,81,2.5,512
45716,565.09918208,4000,70.0,1,interleaved_ramp,81,2.5,512
45717,565.11152128,4000,75.0,1,interleaved_ramp,81,2.5,512
45718,565.1238604800001,4000,80.0,1,interleaved_ramp,81,2.5,512
45719,565.13619968,4000,85.0,1,interleaved_ramp,81,2.5,512
45720,565.14853888,45254,15.0,-1,interleaved_ramp,81,2.5,512
45721,565.16087808,45254,20.0,-1,interleaved_ramp,81,2.5,512
45722,565.17321728,45254,25.0,-1,interleaved_ramp,81,2.5,512
45723,565.1855564800001,45254,30.0,-1,interleaved_ramp,81,2.5,512
45724,565.19789568,45254,35.0,-1,interleaved_ramp,81,2.5,512
45725,565.21023488,45254,40.0,-1,interleaved_ramp,81,2.5,512
45726,565.2225740800001,45254,45.0,-1,interleaved_ramp,81,2.5,512
45727,565.23491328,45254,50.0,-1,interleaved_ramp,81,2.5,512
45728,565.24725248,45254,55.0,-1,interleaved_ramp,81,2.5,512
45729,565.25959168,45254,60.0,-1,interleaved_ramp,81,2.5,512
45730,565.27193088,45254,65.0,-1,interleaved_ramp,81,2.5,512
45731,565.28427008,45254,70.0,-1,interleaved_ramp,81,2.5,512
45732,565.29660928,45254,75.0,-1,interleaved_ramp,81,2.5,512
45733,565.30894848,45254,80.0,-1,interleaved_ramp,81,2.5,512
45734,565.3212876800001,45254,85.0,-1,interleaved_ramp,81,2.5,512
45735,565.33362688,22627,15.0,-1,interleaved_ramp,81,2.5,512
45736,565.34596608,22627,20.0,-1,interleaved_ramp,81,2.5,512
45737,565.35830528,22627,25.0,-1,interleaved_ramp,81,2.5,512
45738,565.37064448,22627,30.0,-1,interleaved_ramp,81,2.5,512
45739,565.38298368,22627,35.0,-1,interleaved_ramp,81,2.5,512
45740,565.39532288,22627,40.0,-1,interleaved_ramp,81,2.5,512
45741,565.40766208,22627,45.0,-1,interleaved_ramp,81,2.5,512
45742,565.4200012800001,22627,50.0,-1,interleaved_ramp,81,2.5,512
45743,565.43234048,22627,55.0,-1,interleaved_ramp,81,2.5,512
45744,565.44467968,22627,60.0,-1,interleaved_ramp,81,2.5,512
45745,565.45701888,22627,65.0,-1,interleaved_ramp,81,2.5,512
45746,565.46935808,22627,70.0,-1,interleaved_ramp,81,2.5,512
45747,565.48169728,22627,75.0,-1,interleaved_ramp,81,2.5,512
45748,565.49403648,22627,80.0,-1,interleaved_ramp,81,2.5,512
45749,565.50637568,22627,85.0,-1,interleaved_ramp,81,2.5,512
45750,565.5187148800001,11313,15.0,-1,interleaved_ramp,81,2.5,512
45751,565.53105408,11313,20.0,-1,interleaved_ramp,81,2.5,512
45752,565.54339328,11313,25.0,-1,interleaved_ramp,81,2.5,512
45753,565.5557324800001,11313,30.0,-1,interleaved_ramp,81,2.5,512
45754,565.56807168,11313,35.0,-1,interleaved_ramp,81,2.5,512
45755,565.58041088,11313,40.0,-1,interleaved_ramp,81,2.5,512
45756,565.59275008,11313,45.0,-1,interleaved_ramp,81,2.5,512
45757,565.60508928,11313,50.0,-1,interleaved_ramp,81,2.5,512
45758,565.6174284800001,11313,55.0,-1,interleaved_ramp,81,2.5,512
45759,565.62976768,11313,60.0,-1,interleaved_ramp,81,2.5,512
45760,565.64210688,11313,65.0,-1,interleaved_ramp,81,2.5,512
45761,565.6544460800001,11313,70.0,-1,interleaved_ramp,81,2.5,512
45762,565.66678528,11313,75.0,-1,interleaved_ramp,81,2.5,512
45763,565.67912448,11313,80.0,-1,interleaved_ramp,81,2.5,512
45764,565.69146368,11313,85.0,-1,interleaved_ramp,81,2.5,512
45765,565.70380288,5656,15.0,-1,interleaved_ramp,81,2.5,512
45766,565.71614208,5656,20.0,-1,interleaved_ramp,81,2.5,512
45767,565.72848128,5656,25.0,-1,interleaved_ramp,81,2.5,512
45768,565.74082048,5656,30.0,-1,interleaved_ramp,81,2.5,512
45769,565.7531596800001,5656,35.0,-1,interleaved_ramp,81,2.5,512
45770,565.76549888,5656,40.0,-1,interleaved_ramp,81,2.5,512
45771,565.77783808,5656,45.0,-1,interleaved_ramp,81,2.5,512
45772,565.79017728,5656,50.0,-1,interleaved_ramp,81,2.5,512
45773,565.80251648,5656,55.0,-1,interleaved_ramp,81,2.5,512
45774,565.81485568,5656,60.0,-1,interleaved_ramp,81,2.5,512
45775,565.82719488,5656,65.0,-1,interleaved_ramp,81,2.5,512
45776,565.83953408,5656,70.0,-1,interleaved_ramp,81,2.5,512
45777,565.8518732800001,5656,75.0,-1,interleaved_ramp,81,2.5,512
45778,565.86421248,5656,80.0,-1,interleaved_ramp,81,2.5,512
45779,565.87655168,5656,85.0,-1,interleaved_ramp,81,2.5,512
45780,565.88889088,32000,15.0,-1,interleaved_ramp,81,2.5,512
45781,565.90123008,32000,20.0,-1,interleaved_ramp,81,2.5,512
45782,565.91356928,32000,25.0,-1,interleaved_ramp,81,2.5,512
45783,565.92590848,32000,30.0,-1,interleaved_ramp,81,2.5,512
45784,565.93824768,32000,35.0,-1,interleaved_ramp,81,2.5,512
45785,565.9505868800001,32000,40.0,-1,interleaved_ramp,81,2.5,512
45786,565.96292608,32000,45.0,-1,interleaved_ramp,81,2.5,512
45787,565.97526528,32000,50.0,-1,interleaved_ramp,81,2.5,512
45788,565.9876044800001,32000,55.0,-1,interleaved_ramp,81,2.5,512
45789,565.99994368,32000,60.0,-1,interleaved_ramp,81,2.5,512
45790,566.01228288,32000,65.0,-1,interleaved_ramp,81,2.5,512
45791,566.02462208,32000,70.0,-1,interleaved_ramp,81,2.5,512
45792,566.03696128,32000,75.0,-1,interleaved_ramp,81,2.5,512
45793,566.04930048,32000,80.0,-1,interleaved_ramp,81,2.5,512
45794,566.06163968,32000,85.0,-1,interleaved_ramp,81,2.5,512
45795,566.07397888,16000,15.0,-1,interleaved_ramp,81,2.5,512
45796,566.0863180800001,16000,20.0,-1,interleaved_ramp,81,2.5,512
45797,566.09865728,16000,25.0,-1,interleaved_ramp,81,2.5,512
45798,566.11099648,16000,30.0,-1,interleaved_ramp,81,2.5,512
45799,566.12333568,16000,35.0,-1,interleaved_ramp,81,2.5,512
45800,566.13567488,16000,40.0,-1,interleaved_ramp,81,2.5,512
45801,566.14801408,16000,45.0,-1,interleaved_ramp,81,2.5,512
45802,566.16035328,16000,50.0,-1,interleaved_ramp,81,2.5,512
45803,566.17269248,16000,55.0,-1,interleaved_ramp,81,2.5,512
45804,566.1850316800001,16000,60.0,-1,interleaved_ramp,81,2.5,512
45805,566.19737088,16000,65.0,-1,interleaved_ramp,81,2.5,512
45806,566.20971008,16000,70.0,-1,interleaved_ramp,81,2.5,512
45807,566.22204928,16000,75.0,-1,interleaved_ramp,81,2.5,512
45808,566.23438848,16000,80.0,-1,interleaved_ramp,81,2.5,512
45809,566.24672768,16000,85.0,-1,interleaved_ramp,81,2.5,512
45810,566.25906688,8000,15.0,-1,interleaved_ramp,81,2.5,512
45811,566.27140608,8000,20.0,-1,interleaved_ramp,81,2.5,512
45812,566.2837452800001,8000,25.0,-1,interleaved_ramp,81,2.5,512
45813,566.29608448,8000,30.0,-1,interleaved_ramp,81,2.5,512
45814,566.30842368,8000,35.0,-1,interleaved_ramp,81,2.5,512
45815,566.3207628800001,8000,40.0,-1,interleaved_ramp,81,2.5,512
45816,566.33310208,8000,45.0,-1,interleaved_ramp,81,2.5,512
45817,566.34544128,8000,50.0,-1,interleaved_ramp,81,2.5,512
45818,566.35778048,8000,55.0,-1,interleaved_ramp,81,2.5,512
45819,566.37011968,8000,60.0,-1,interleaved_ramp,81,2.5,512
45820,566.3824588800001,8000,65.0,-1,interleaved_ramp,81,2.5,512
45821,566.39479808,8000,70.0,-1,interleaved_ramp,81,2.5,512
45822,566.40713728,8000,75.0,-1,interleaved_ramp,81,2.5,512
45823,566.4194764800001,8000,80.0,-1,interleaved_ramp,81,2.5,512
45824,566.43181568,8000,85.0,-1,interleaved_ramp,81,2.5,512
45825,566.44415488,4000,15.0,-1,interleaved_ramp,81,2.5,512
45826,566.45649408,4000,20.0,-1,interleaved_ramp,81,2.5,512
45827,566.46883328,4000,25.0,-1,interleaved_ramp,81,2.5,512
45828,566.48117248,4000,30.0,-1,interleaved_ramp,81,2.5,512
45829,566.49351168,4000,35.0,-1,interleaved_ramp,81,2.5,512
45830,566.50585088,4000,40.0,-1,interleaved_ramp,81,2.5,512
45831,566.5181900800001,4000,45.0,-1,interleaved_ramp,81,2.5,512
45832,566.53052928,4000,50.0,-1,interleaved_ramp,81,2.5,512
45833,566.54286848,4000,55.0,-1,interleaved_ramp,81,2.5,512
45834,566.55520768,4000,60.0,-1,interleaved_ramp,81,2.5,512
45835,566.56754688,4000,65.0,-1,interleaved_ramp,81,2.5,512
45836,566.57988608,4000,70.0,-1,interleaved_ramp,81,2.5,512
45837,566.59222528,4000,75.0,-1,interleaved_ramp,81,2.5,512
45838,566.60456448,4000,80.0,-1,interleaved_ramp,81,2.5,512
45839,566.6169036800001,4000,85.0,-1,interleaved_ramp,81,2.5,512
45840,566.62924288,45254,15.0,1,interleaved_ramp,81,2.5,512
45841,566.64158208,45254,20.0,1,interleaved_ramp,81,2.5,512
45842,566.65392128,45254,25.0,1,interleaved_ramp,81,2.5,512
45843,566.66626048,45254,30.0,1,interleaved_ramp,81,2.5,512
45844,566.67859968,45254,35.0,1,interleaved_ramp,81,2.5,512
45845,566.69093888,45254,40.0,1,interleaved_ramp,81,2.5,512
45846,566.70327808,45254,45.0,1,interleaved_ramp,81,2.5,512
45847,566.7156172800001,45254,50.0,1,interleaved_ramp,81,2.5,512
45848,566.72795648,45254,55.0,1,interleaved_ramp,81,2.5,512
45849,566.74029568,45254,60.0,1,interleaved_ramp,81,2.5,512
45850,566.7526348800001,45254,65.0,1,interleaved_ramp,81,2.5,512
45851,566.76497408,45254,70.0,1,interleaved_ramp,81,2.5,512
45852,566.77731328,45254,75.0,1,interleaved_ramp,81,2.5,512
45853,566.78965248,45254,80.0,1,interleaved_ramp,81,2.5,512
45854,566.80199168,45254,85.0,1,interleaved_ramp,81,2.5,512
45855,566.81433088,22627,15.0,1,interleaved_ramp,81,2.5,512
45856,566.82667008,22627,20.0,1,interleaved_ramp,81,2.5,512
45857,566.83900928,22627,25.0,1,interleaved_ramp,81,2.5,512
45858,566.8513484800001,22627,30.0,1,interleaved_ramp,81,2.5,512
45859,566.86368768,22627,35.0,1,interleaved_ramp,81,2.5,512
45860,566.87602688,22627,40.0,1,interleaved_ramp,81,2.5,512
45861,566.88836608,22627,45.0,1,interleaved_ramp,81,2.5,512
45862,566.90070528,22627,50.0,1,interleaved_ramp,81,2.5,512
45863,566.91304448,22627,55.0,1,interleaved_ramp,81,2.5,512
45864,566.92538368,22627,60.0,1,interleaved_ramp,81,2.5,512
45865,566.93772288,22627,65.0,1,interleaved_ramp,81,2.5,512
45866,566.9500620800001,22627,70.0,1,interleaved_ramp,81,2.5,512
45867,566.96240128,22627,75.0,1,interleaved_ramp,81,2.5,512
45868,566.97474048,22627,80.0,1,interleaved_ramp,81,2.5,512
45869,566.98707968,22627,85.0,1,interleaved_ramp,81,2.5,512
45870,566.99941888,11313,15.0,1,interleaved_ramp,81,2.5,512
45871,567.01175808,11313,20.0,1,interleaved_ramp,81,2.5,512
45872,567.02409728,11313,25.0,1,interleaved_ramp,81,2.5,512
45873,567.03643648,11313,30.0,1,interleaved_ramp,81,2.5,512
45874,567.0487756800001,11313,35.0,1,interleaved_ramp,81,2.5,512
45875,567.06111488,11313,40.0,1,interleaved_ramp,81,2.5,512
45876,567.07345408,11313,45.0,1,interleaved_ramp,81,2.5,512
45877,567.0857932800001,11313,50.0,1,interleaved_ramp,81,2.5,512
45878,567.09813248,11313,55.0,1,interleaved_ramp,81,2.5,512
45879,567.11047168,11313,60.0,1,interleaved_ramp,81,2.5,512
45880,567.12281088,11313,65.0,1,interleaved_ramp,81,2.5,512
45881,567.13515008,11313,70.0,1,interleaved_ramp,81,2.5,512
45882,567.1474892800001,11313,75.0,1,interleaved_ramp,81,2.5,512
45883,567.15982848,11313,80.0,1,interleaved_ramp,81,2.5,512
45884,567.17216768,11313,85.0,1,interleaved_ramp,81,2.5,512
45885,567.1845068800001,5656,15.0,1,interleaved_ramp,81,2.5,512
45886,567.19684608,5656,20.0,1,interleaved_ramp,81,2.5,512
45887,567.20918528,5656,25.0,1,interleaved_ramp,81,2.5,512
45888,567.22152448,5656,30.0,1,interleaved_ramp,81,2.5,512
45889,567.23386368,5656,35.0,1,interleaved_ramp,81,2.5,512
45890,567.24620288,5656,40.0,1,interleaved_ramp,81,2.5,512
45891,567.25854208,5656,45.0,1,interleaved_ramp,81,2.5,512
45892,567.27088128,5656,50.0,1,interleaved_ramp,81,2.5,512
45893,567.2832204800001,5656,55.0,1,interleaved_ramp,81,2.5,512
45894,567.29555968,5656,60.0,1,interleaved_ramp,81,2.5,512
45895,567.30789888,5656,65.0,1,interleaved_ramp,81,2.5,512
45896,567.32023808,5656,70.0,1,interleaved_ramp,81,2.5,512
45897,567.33257728,5656,75.0,1,interleaved_ramp,81,2.5,512
45898,567.34491648,5656,80.0,1,interleaved_ramp,81,2.5,512
45899,567.35725568,5656,85.0,1,interleaved_ramp,81,2.5,512
45900,567.36959488,32000,15.0,1,interleaved_ramp,81,2.5,512
45901,567.3819340800001,32000,20.0,1,interleaved_ramp,81,2.5,512
45902,567.39427328,32000,25.0,1,interleaved_ramp,81,2.5,512
45903,567.40661248,32000,30.0,1,interleaved_ramp,81,2.5,512
45904,567.41895168,32000,35.0,1,interleaved_ramp,81,2.5,512
45905,567.43129088,32000,40.0,1,interleaved_ramp,81,2.5,512
45906,567.44363008,32000,45.0,1,interleaved_ramp,81,2.5,512
45907,567.45596928,32000,50.0,1,interleaved_ramp,81,2.5,512
45908,567.46830848,32000,55.0,1,interleaved_ramp,81,2.5,512
45909,567.4806476800001,32000,60.0,1,interleaved_ramp,81,2.5,512
45910,567.49298688,32000,65.0,1,interleaved_ramp,81,2.5,512
45911,567.50532608,32000,70.0,1,interleaved_ramp,81,2.5,512
45912,567.5176652800001,32000,75.0,1,interleaved_ramp,81,2.5,512
45913,567.53000448,32000,80.0,1,interleaved_ramp,81,2.5,512
45914,567.54234368,32000,85.0,1,interleaved_ramp,81,2.5,512
45915,567.55468288,16000,15.0,1,interleaved_ramp,81,2.5,512
45916,567.56702208,16000,20.0,1,interleaved_ramp,81,2.5,512
45917,567.5793612800001,16000,25.0,1,interleaved_ramp,81,2.5,512
45918,567.59170048,16000,30.0,1,interleaved_ramp,81,2.5,512
45919,567.60403968,16000,35.0,1,interleaved_ramp,81,2.5,512
45920,567.6163788800001,16000,40.0,1,interleaved_ramp,81,2.5,512
45921,567.62871808,16000,45.0,1,interleaved_ramp,81,2.5,512
45922,567.64105728,16000,50.0,1,interleaved_ramp,81,2.5,512
45923,567.65339648,16000,55.0,1,interleaved_ramp,81,2.5,512
45924,567.66573568,16000,60.0,1,interleaved_ramp,81,2.5,512
45925,567.67807488,16000,65.0,1,interleaved_ramp,81,2.5,512
45926,567.69041408,16000,70.0,1,interleaved_ramp,81,2.5,512
45927,567.70275328,16000,75.0,1,interleaved_ramp,81,2.5,512
45928,567.7150924800001,16000,80.0,1,interleaved_ramp,81,2.5,512
45929,567.72743168,16000,85.0,1,interleaved_ramp,81,2.5,512
45930,567.73977088,8000,15.0,1,interleaved_ramp,81,2.5,512
45931,567.75211008,8000,20.0,1,interleaved_ramp,81,2.5,512
45932,567.76444928,8000,25.0,1,interleaved_ramp,81,2.5,512
45933,567.77678848,8000,30.0,1,interleaved_ramp,81,2.5,512
45934,567.78912768,8000,35.0,1,interleaved_ramp,81,2.5,512
45935,567.80146688,8000,40.0,1,interleaved_ramp,81,2.5,512
45936,567.8138060800001,8000,45.0,1,interleaved_ramp,81,2.5,512
45937,567.82614528,8000,50.0,1,interleaved_ramp,81,2.5,512
45938,567.83848448,8000,55.0,1,interleaved_ramp,81,2.5,512
45939,567.85082368,8000,60.0,1,interleaved_ramp,81,2.5,512
45940,567.86316288,8000,65.0,1,interleaved_ramp,81,2.5,512
45941,567.87550208,8000,70.0,1,interleaved_ramp,81,2.5,512
45942,567.88784128,8000,75.0,1,interleaved_ramp,81,2.5,512
45943,567.90018048,8000,80.0,1,interleaved_ramp,81,2.5,512
45944,567.9125196800001,8000,85.0,1,interleaved_ramp,81,2.5,512
45945,567.92485888,4000,15.0,1,interleaved_ramp,81,2.5,512
45946,567.93719808,4000,20.0,1,interleaved_ramp,81,2.5,512
45947,567.9495372800001,4000,25.0,1,interleaved_ramp,81,2.5,512
45948,567.96187648,4000,30.0,1,interleaved_ramp,81,2.5,512
45949,567.97421568,4000,35.0,1,interleaved_ramp,81,2.5,512
45950,567.98655488,4000,40.0,1,interleaved_ramp,81,2.5,512
45951,567.99889408,4000,45.0,1,interleaved_ramp,81,2.5,512
45952,568.01123328,4000,50.0,1,interleaved_ramp,81,2.5,512
45953,568.02357248,4000,55.0,1,interleaved_ramp,81,2.5,512
45954,568.03591168,4000,60.0,1,interleaved_ramp,81,2.5,512
45955,568.0482508800001,4000,65.0,1,interleaved_ramp,81,2.5,512
45956,568.06059008,4000,70.0,1,interleaved_ramp,81,2.5,512
45957,568.07292928,4000,75.0,1,interleaved_ramp,81,2.5,512
45958,568.08526848,4000,80.0,1,interleaved_ramp,81,2.5,512
45959,568.09760768,4000,85.0,1,interleaved_ramp,81,2.5,512
45960,568.10994688,45254,15.0,-1,interleaved_ramp,81,2.5,512
45961,568.12228608,45254,20.0,-1,interleaved_ramp,81,2.5,512
45962,568.13462528,45254,25.0,-1,interleaved_ramp,81,2.5,512
45963,568.1469644800001,45254,30.0,-1,interleaved_ramp,81,2.5,512
45964,568.15930368,45254,35.0,-1,interleaved_ramp,81,2.5,512
45965,568.17164288,45254,40.0,-1,interleaved_ramp,81,2.5,512
45966,568.18398208,45254,45.0,-1,interleaved_ramp,81,2.5,512
45967,568.19632128,45254,50.0,-1,interleaved_ramp,81,2.5,512
45968,568.20866048,45254,55.0,-1,interleaved_ramp,81,2.5,512
45969,568.22099968,45254,60.0,-1,interleaved_ramp,81,2.5,512
45970,568.23333888,45254,65.0,-1,interleaved_ramp,81,2.5,512
45971,568.2456780800001,45254,70.0,-1,interleaved_ramp,81,2.5,512
45972,568.25801728,45254,75.0,-1,interleaved_ramp,81,2.5,512
45973,568.27035648,45254,80.0,-1,interleaved_ramp,81,2.5,512
45974,568.2826956800001,45254,85.0,-1,interleaved_ramp,81,2.5,512
45975,568.29503488,22627,15.0,-1,interleaved_ramp,81,2.5,512
45976,568.30737408,22627,20.0,-1,interleaved_ramp,81,2.5,512
45977,568.31971328,22627,25.0,-1,interleaved_ramp,81,2.5,512
45978,568.33205248,22627,30.0,-1,interleaved_ramp,81,2.5,512
45979,568.3443916800001,22627,35.0,-1,interleaved_ramp,81,2.5,512
45980,568.35673088,22627,40.0,-1,interleaved_ramp,81,2.5,512
45981,568.36907008,22627,45.0,-1,interleaved_ramp,81,2.5,512
45982,568.3814092800001,22627,50.0,-1,interleaved_ramp,81,2.5,512
45983,568.39374848,22627,55.0,-1,interleaved_ramp,81,2.5,512
45984,568.40608768,22627,60.0,-1,interleaved_ramp,81,2.5,512
45985,568.41842688,22627,65.0,-1,interleaved_ramp,81,2.5,512
45986,568.43076608,22627,70.0,-1,interleaved_ramp,81,2.5,512
45987,568.44310528,22627,75.0,-1,interleaved_ramp,81,2.5,512
45988,568.45544448,22627,80.0,-1,interleaved_ramp,81,2.5,512
45989,568.46778368,22627,85.0,-1,interleaved_ramp,81,2.5,512
45990,568.4801228800001,11313,15.0,-1,interleaved_ramp,81,2.5,512
45991,568.49246208,11313,20.0,-1,interleaved_ramp,81,2.5,512
45992,568.50480128,11313,25.0,-1,interleaved_ramp,81,2.5,512
45993,568.51714048,11313,30.0,-1,interleaved_ramp,81,2.5,512
45994,568.52947968,11313,35.0,-1,interleaved_ramp,81,2.5,512
45995,568.54181888,11313,40.0,-1,interleaved_ramp,81,2.5,512
45996,568.55415808,11313,45.0,-1,interleaved_ramp,81,2.5,512
45997,568.56649728,11313,50.0,-1,interleaved_ramp,81,2.5,512
45998,568.5788364800001,11313,55.0,-1,interleaved_ramp,81,2.5,512
45999,568.59117568,11313,60.0,-1,interleaved_ramp,81,2.5,512
46000,568.60351488,11313,65.0,-1,interleaved_ramp,81,2.5,512
46001,568.61585408,11313,70.0,-1,interleaved_ramp,81,2.5,512
46002,568.62819328,11313,75.0,-1,interleaved_ramp,81,2.5,512
46003,568.64053248,11313,80.0,-1,interleaved_ramp,81,2.5,512
46004,568.65287168,11313,85.0,-1,interleaved_ramp,81,2.5,512
46005,568.66521088,5656,15.0,-1,interleaved_ramp,81,2.5,512
46006,568.6775500800001,5656,20.0,-1,interleaved_ramp,81,2.5,512
46007,568.68988928,5656,25.0,-1,interleaved_ramp,81,2.5,512
46008,568.70222848,5656,30.0,-1,interleaved_ramp,81,2.5,512
46009,568.7145676800001,5656,35.0,-1,interleaved_ramp,81,2.5,512
46010,568.72690688,5656,40.0,-1,interleaved_ramp,81,2.5,512
46011,568.73924608,5656,45.0,-1,interleaved_ramp,81,2.5,512
46012,568.75158528,5656,50.0,-1,interleaved_ramp,81,2.5,512
46013,568.76392448,5656,55.0,-1,interleaved_ramp,81,2.5,512
46014,568.77626368,5656,60.0,-1,interleaved_ramp,81,2.5,512
46015,568.78860288,5656,65.0,-1,interleaved_ramp,81,2.5,512
46016,568.80094208,5656,70.0,-1,interleaved_ramp,81,2.5,512
46017,568.8132812800001,5656,75.0,-1,interleaved_ramp,81,2.5,512
46018,568.82562048,5656,80.0,-1,interleaved_ramp,81,2.5,512
46019,568.83795968,5656,85.0,-1,interleaved_ramp,81,2.5,512
46020,568.85029888,32000,15.0,-1,interleaved_ramp,81,2.5,512
46021,568.86263808,32000,20.0,-1,interleaved_ramp,81,2.5,512
46022,568.87497728,32000,25.0,-1,interleaved_ramp,81,2.5,512
46023,568.88731648,32000,30.0,-1,interleaved_ramp,81,2.5,512
46024,568.89965568,32000,35.0,-1,interleaved_ramp,81,2.5,512
46025,568.9119948800001,32000,40.0,-1,interleaved_ramp,81,2.5,512
46026,568.92433408,32000,45.0,-1,interleaved_ramp,81,2.5,512
46027,568.93667328,32000,50.0,-1,interleaved_ramp,81,2.5,512
46028,568.94901248,32000,55.0,-1,interleaved_ramp,81,2.5,512
46029,568.96135168,32000,60.0,-1,interleaved_ramp,81,2.5,512
46030,568.97369088,32000,65.0,-1,interleaved_ramp,81,2.5,512
46031,568.98603008,32000,70.0,-1,interleaved_ramp,81,2.5,512
46032,568.99836928,32000,75.0,-1,interleaved_ramp,81,2.5,512
46033,569.0107084800001,32000,80.0,-1,interleaved_ramp,81,2.5,512
46034,569.02304768,32000,85.0,-1,interleaved_ramp,81,2.5,512
46035,569.03538688,16000,15.0,-1,interleaved_ramp,81,2.5,512
46036,569.0477260800001,16000,20.0,-1,interleaved_ramp,81,2.5,512
46037,569.06006528,16000,25.0,-1,interleaved_ramp,81,2.5,512
46038,569.07240448,16000,30.0,-1,interleaved_ramp,81,2.5,512
46039,569.08474368,16000,35.0,-1,interleaved_ramp,81,2.5,512
46040,569.09708288,16000,40.0,-1,interleaved_ramp,81,2.5,512
46041,569.1094220800001,16000,45.0,-1,interleaved_ramp,81,2.5,512
46042,569.12176128,16000,50.0,-1,interleaved_ramp,81,2.5,512
46043,569.13410048,16000,55.0,-1,interleaved_ramp,81,2.5,512
46044,569.1464396800001,16000,60.0,-1,interleaved_ramp,81,2.5,512
46045,569.15877888,16000,65.0,-1,interleaved_ramp,81,2.5,512
46046,569.17111808,16000,70.0,-1,interleaved_ramp,81,2.5,512
46047,569.18345728,16000,75.0,-1,interleaved_ramp,81,2.5,512
46048,569.19579648,16000,80.0,-1,interleaved_ramp,81,2.5,512
46049,569.20813568,16000,85.0,-1,interleaved_ramp,81,2.5,512
46050,569.22047488,8000,15.0,-1,interleaved_ramp,81,2.5,512
46051,569.23281408,8000,20.0,-1,interleaved_ramp,81,2.5,512
46052,569.2451532800001,8000,25.0,-1,interleaved_ramp,81,2.5,512
46053,569.25749248,8000,30.0,-1,interleaved_ramp,81,2.5,512
46054,569.26983168,8000,35.0,-1,interleaved_ramp,81,2.5,512
46055,569.28217088,8000,40.0,-1,interleaved_ramp,81,2.5,512
46056,569.29451008,8000,45.0,-1,interleaved_ramp,81,2.5,512
46057,569.30684928,8000,50.0,-1,interleaved_ramp,81,2.5,512
46058,569.31918848,8000,55.0,-1,interleaved_ramp,81,2.5,512
46059,569.33152768,8000,60.0,-1,interleaved_ramp,81,2.5,512
46060,569.3438668800001,8000,65.0,-1,interleaved_ramp,81,2.5,512
46061,569.35620608,8000,70.0,-1,interleaved_ramp,81,2.5,512
46062,569.36854528,8000,75.0,-1,interleaved_ramp,81,2.5,512
46063,569.38088448,8000,80.0,-1,interleaved_ramp,81,2.5,512
46064,569.39322368,8000,85.0,-1,interleaved_ramp,81,2.5,512
