id,timepoint,ear,frequency,min_level,max_level,manual threshold
115,2,left,5656,65,105,95.0
115,0,left,8000,65,105,95.0
115,1,left,8000,65,105,80.0
115,3,left,8000,65,105,95.0
115,2,left,8000,65,105,85.0
115,0,left,11313,65,105,85.0
115,1,left,11313,65,105,90.0
115,3,left,11313,65,105,95.0
115,2,left,11313,65,105,85.0
115,0,left,16000,65,105,80.0
115,1,left,16000,65,105,85.0
115,3,left,16000,65,105,95.0
115,2,left,16000,65,105,90.0
115,0,left,22627,65,105,85.0
115,1,left,22627,65,105,85.0
115,3,left,22627,65,105,inf
115,2,left,22627,65,105,95.0
115,0,left,32000,65,105,80.0
115,1,left,32000,65,105,90.0
115,3,left,32000,65,105,inf
115,2,left,32000,65,105,90.0
115,0,left,45254,65,105,85.0
115,1,left,45254,65,105,95.0
115,3,left,45254,65,105,90.0
115,3,right,4000,65,105,inf
115,2,right,4000,65,105,inf
115,3,right,5656,65,105,105.0
115,2,right,5656,65,105,95.0
115,3,right,8000,65,105,105.0
115,2,right,8000,65,105,90.0
115,3,right,11313,65,105,100.0
115,2,right,11313,65,105,85.0
115,3,right,16000,65,105,90.0
115,2,right,16000,65,105,85.0
115,3,right,22627,65,105,95.0
115,2,right,22627,65,105,90.0
115,3,right,32000,65,105,inf
115,2,right,32000,65,105,100.0
116,0,left,4000,65,105,100.0
116,2,left,4000,65,105,100.0
116,3,left,4000,15,105,100.0
116,1,left,4000,15,105,100.0
116,0,left,5656,65,105,95.0
116,2,left,5656,65,105,95.0
116,3,left,5656,15,105,95.0
116,1,left,5656,15,105,95.0
116,0,left,8000,65,105,85.0
116,2,left,8000,65,105,85.0
116,3,left,8000,15,105,85.0
116,1,left,8000,15,105,90.0
116,0,left,11313,65,105,75.0
116,2,left,11313,65,105,75.0
116,3,left,11313,15,105,80.0
116,1,left,11313,15,105,80.0
116,0,left,16000,65,105,85.0
116,2,left,16000,65,105,85.0
116,3,left,16000,15,105,85.0
116,1,left,16000,15,105,85.0
116,0,left,22627,65,105,90.0
116,2,left,22627,65,105,85.0
116,3,left,22627,15,105,85.0
116,1,left,22627,15,105,85.0
116,0,left,32000,65,105,95.0
116,2,left,32000,65,105,105.0
116,3,left,32000,15,105,95.0
116,1,left,32000,15,105,85.0
116,0,left,45254,65,105,inf
116,2,left,45254,65,105,inf
116,3,left,45254,15,105,105.0
116,1,left,45254,15,105,105.0
116,0,right,4000,65,105,95.0
116,2,right,4000,65,105,95.0
116,3,right,4000,65,105,100.0
116,1,right,4000,15,105,100.0
116,0,right,5656,65,105,95.0
116,2,right,5656,65,105,90.0
116,3,right,5656,65,105,90.0
116,1,right,5656,15,105,95.0
116,0,right,8000,65,105,85.0
116,2,right,8000,65,105,80.0
116,3,right,8000,65,105,80.0
116,1,right,8000,15,105,85.0
116,0,right,11313,65,105,80.0
116,2,right,11313,65,105,75.0
116,3,right,11313,65,105,80.0
116,1,right,11313,15,105,75.0
116,0,right,16000,65,105,85.0
116,2,right,16000,65,105,85.0
116,3,right,16000,65,105,85.0
116,1,right,16000,15,105,75.0
116,0,right,22627,65,105,85.0
116,2,right,22627,65,105,85.0
116,3,right,22627,65,105,90.0
116,1,right,22627,15,105,85.0
116,0,right,32000,65,105,90.0
116,2,right,32000,65,105,85.0
116,3,right,32000,65,105,90.0
116,1,right,32000,15,105,85.0
116,0,right,45254,65,105,100.0
116,2,right,45254,65,105,100.0
116,3,right,45254,65,105,105.0
116,1,right,45254,15,105,85.0
117,1,left,4000,15,85,inf
117,0,left,4000,15,105,80.0
117,1,left,5656,15,85,65.0
117,0,left,5656,15,105,45.0
117,1,left,8000,15,85,40.0
117,0,left,8000,15,105,50.0
117,1,left,11313,15,85,35.0
117,0,left,11313,15,105,25.0
117,1,left,16000,15,85,35.0
117,0,left,16000,15,105,25.0
117,1,left,22627,15,85,30.0
117,0,left,22627,15,105,30.0
117,1,left,32000,15,85,50.0
117,0,left,32000,15,105,35.0
117,1,right,4000,15,85,60.0
117,0,right,4000,15,105,50.0
117,1,right,5656,15,85,40.0
117,0,right,5656,15,105,35.0
117,1,right,8000,15,85,40.0
117,0,right,8000,15,105,30.0
117,1,right,11313,15,85,35.0
117,0,right,11313,15,105,30.0
117,1,right,16000,15,85,30.0
117,0,right,16000,15,105,40.0
117,1,right,22627,15,85,30.0
117,0,right,22627,15,105,40.0
117,1,right,32000,15,85,50.0
117,0,right,32000,15,105,40.0
118,0,left,8000,15,80,40.0
118,0,left,16000,15,80,55.0
118,0,left,32000,15,80,45.0
119,0,left,4000,15,80,55.0
119,0,left,5656,15,80,40.0
119,0,left,8000,15,80,45.0
119,0,left,11313,15,80,50.0
119,0,left,16000,15,80,55.0
119,0,left,22627,15,80,55.0
119,0,left,32000,15,80,50.0
119,0,left,45254,15,80,inf
120,0,left,8000,15,80,75.0
120,0,left,16000,15,80,65.0
120,0,left,32000,15,80,40.0
120,0,right,8000,15,80,35.0
120,0,right,16000,15,80,30.0
120,0,right,32000,15,80,35.0
121,0,left,4000,15,80,35.0
121,1,left,4000,15,80,inf
121,0,left,5656,15,80,40.0
121,1,left,5656,15,80,80.0
121,0,left,8000,15,80,30.0
121,1,left,8000,15,80,80.0
121,0,left,11313,15,80,25.0
121,1,left,11313,15,80,75.0
121,0,left,16000,15,80,30.0
121,1,left,16000,15,80,65.0
121,0,left,22627,15,80,30.0
121,1,left,22627,15,80,60.0
121,0,left,32000,15,80,40.0
121,1,left,32000,15,80,70.0
121,0,left,45254,15,80,40.0
121,1,left,45254,15,80,80.0
122,0,left,8000,15,80,55.0
122,1,left,8000,15,80,35.0
122,0,left,16000,15,80,55.0
122,1,left,16000,15,80,35.0
122,0,left,32000,15,80,60.0
122,1,left,32000,15,80,45.0
123,0,left,11313,15,105,25.0
123,0,left,16000,15,105,30.0
123,0,left,22627,15,105,35.0
123,0,left,32000,15,105,80.0
124,0,left,4000,65,105,85.0
124,0,left,5656,65,105,85.0
124,0,left,8000,65,105,80.0
124,0,left,11313,65,105,80.0
124,0,left,16000,65,105,80.0
124,0,left,22627,65,105,85.0
124,0,left,32000,65,105,90.0
124,0,left,45254,65,105,85.0
124,0,right,4000,65,105,100.0
124,0,right,5656,65,105,85.0
124,0,right,8000,65,105,80.0
124,0,right,11313,65,105,80.0
124,0,right,16000,65,105,85.0
124,0,right,22627,65,105,90.0
124,0,right,32000,65,105,95.0
124,0,right,45254,65,105,90.0
125,0,left,4000,65,105,95.0
125,1,left,4000,65,105,95.0
125,0,left,5656,65,105,90.0
125,1,left,5656,65,105,95.0
125,0,left,8000,65,105,85.0
125,1,left,8000,65,105,90.0
125,0,left,11313,65,105,90.0
125,1,left,11313,65,105,inf
125,0,left,16000,65,105,inf
125,1,left,16000,65,105,inf
125,0,left,22627,65,105,inf
125,1,left,22627,65,105,inf
125,0,left,32000,65,105,inf
125,1,left,32000,65,105,inf
125,0,left,45254,65,105,105.0
125,1,left,45254,65,105,inf
125,0,right,4000,65,105,95.0
125,1,right,4000,65,105,90.0
125,0,right,5656,65,105,90.0
125,1,right,5656,65,105,90.0
125,0,right,8000,65,105,90.0
125,1,right,8000,65,105,85.0
125,0,right,11313,65,105,100.0
125,1,right,11313,65,105,100.0
125,0,right,16000,65,105,105.0
125,1,right,16000,65,105,inf
125,0,right,22627,65,105,inf
125,1,right,22627,65,105,inf
125,0,right,32000,65,105,inf
125,1,right,32000,65,105,inf
125,0,right,45254,65,105,inf
125,1,right,45254,65,105,inf
126,0,left,4000,15,105,60.0
126,0,left,5656,15,105,60.0
126,0,left,8000,15,105,50.0
126,0,left,11313,15,105,40.0
126,0,left,16000,15,105,40.0
126,0,left,22627,15,105,45.0
126,0,left,32000,15,105,50.0
126,0,left,45254,15,105,70.0
127,0,left,4000,15,85,80.0
127,0,left,5656,15,85,60.0
127,0,left,8000,15,85,55.0
127,0,left,11313,15,85,40.0
127,0,left,16000,15,85,45.0
127,0,left,22627,15,85,40.0
127,0,left,32000,15,85,40.0
127,0,right,4000,15,85,75.0
127,0,right,5656,15,85,45.0
127,0,right,8000,15,85,50.0
127,0,right,11313,15,85,45.0
127,0,right,16000,15,85,45.0
127,0,right,22627,15,85,40.0
127,0,right,32000,15,85,50.0
128,0,left,5656,15,80,55.0
128,0,left,8000,15,80,30.0
128,0,left,11313,15,80,30.0
128,0,left,16000,15,80,25.0
128,0,left,22627,15,80,30.0
128,0,left,32000,15,80,35.0
128,0,left,45254,15,80,inf
129,0,left,4000,15,105,95.0
129,0,left,5656,15,105,90.0
129,0,left,8000,15,105,85.0
129,0,left,11313,15,105,75.0
129,0,left,16000,15,105,90.0
129,0,left,22627,15,105,85.0
129,0,left,32000,15,105,90.0
129,0,left,45254,15,105,105.0
129,0,right,4000,15,105,95.0
129,0,right,5656,15,105,90.0
129,0,right,8000,15,105,85.0
129,0,right,11313,15,105,85.0
129,0,right,16000,15,105,85.0
129,0,right,22627,15,105,80.0
129,0,right,32000,15,105,85.0
129,0,right,45254,15,105,85.0
130,0,left,4000,15,105,60.0
130,0,left,5656,15,105,45.0
130,0,left,8000,15,105,55.0
130,0,left,11313,15,105,35.0
130,0,left,16000,15,105,35.0
130,0,left,22627,15,105,40.0
130,0,left,32000,15,105,55.0
130,0,right,4000,15,105,50.0
130,0,right,5656,15,105,40.0
130,0,right,8000,15,105,35.0
130,0,right,11313,15,105,30.0
130,0,right,16000,15,105,30.0
130,0,right,22627,15,105,35.0
130,0,right,32000,15,105,45.0
131,0,left,4000,15,105,90.0
131,1,left,4000,15,105,75.0
131,2,left,4000,15,105,77.5
131,3,left,4000,15,105,85.0
131,4,left,4000,15,105,85.0
131,0,left,5656,15,105,65.0
131,1,left,5656,15,105,65.0
131,2,left,5656,15,105,62.5
131,3,left,5656,15,105,65.0
131,4,left,5656,15,105,50.0
131,0,left,8000,15,105,60.0
131,1,left,8000,15,105,55.0
131,2,left,8000,15,105,37.5
131,3,left,8000,15,105,50.0
131,4,left,8000,15,105,40.0
131,0,left,11313,15,105,40.0
131,1,left,11313,15,105,30.0
131,2,left,11313,15,105,37.5
131,3,left,11313,15,105,30.0
131,4,left,11313,15,105,30.0
131,0,left,16000,15,105,25.0
131,1,left,16000,15,105,35.0
131,2,left,16000,15,105,27.5
131,3,left,16000,15,105,40.0
131,4,left,16000,15,105,35.0
131,0,left,22627,15,105,30.0
131,1,left,22627,15,105,35.0
131,2,left,22627,15,105,42.5
131,3,left,22627,15,105,45.0
131,4,left,22627,15,105,40.0
131,0,left,32000,15,105,45.0
131,1,left,32000,15,105,45.0
131,2,left,32000,15,105,45.0
131,3,left,32000,15,105,60.0
131,4,left,32000,15,105,50.0
131,0,right,4000,65,105,inf
131,0,right,5656,65,105,inf
131,0,right,8000,65,105,95.0
131,0,right,11313,65,105,-inf
131,0,right,16000,65,105,70.0
131,0,right,22627,65,105,-inf
131,0,right,32000,65,105,80.0
132,0,left,4000,15,105,70.0
132,2,left,4000,15,105,70.0
132,1,left,4000,15,105,75.0
132,0,left,5656,15,105,65.0
132,2,left,5656,15,105,75.0
132,1,left,5656,15,105,65.0
132,0,left,8000,15,105,50.0
132,2,left,8000,15,105,65.0
132,1,left,8000,15,105,55.0
132,0,left,11313,15,105,55.0
132,2,left,11313,15,105,60.0
132,1,left,11313,15,105,55.0
132,0,left,16000,15,105,45.0
132,2,left,16000,15,105,45.0
132,1,left,16000,15,105,45.0
132,0,left,22627,15,105,60.0
132,2,left,22627,15,105,40.0
132,1,left,22627,15,105,40.0
132,0,left,32000,15,105,65.0
132,2,left,32000,15,105,50.0
132,1,left,32000,15,105,50.0
132,2,left,45254,15,105,55.0
132,0,right,4000,15,105,70.0
132,2,right,4000,15,105,55.0
132,0,right,5656,15,105,65.0
132,2,right,5656,15,105,55.0
132,0,right,8000,15,105,55.0
132,2,right,8000,15,105,60.0
132,0,right,11313,15,105,45.0
132,2,right,11313,15,105,50.0
132,0,right,16000,15,105,50.0
132,2,right,16000,15,105,45.0
132,0,right,22627,15,105,50.0
132,2,right,22627,15,105,40.0
132,0,right,32000,15,105,55.0
132,2,right,32000,15,105,40.0
132,2,right,45254,15,105,65.0
133,1,left,4000,15,105,70.0
133,3,left,4000,15,105,85.0
133,0,left,4000,15,105,85.0
133,2,left,4000,15,105,80.0
133,1,left,5656,15,105,35.0
133,3,left,5656,15,105,60.0
133,0,left,5656,15,105,65.0
133,2,left,5656,15,105,60.0
133,1,left,8000,15,105,35.0
133,3,left,8000,15,105,50.0
133,0,left,8000,15,105,45.0
133,2,left,8000,15,105,45.0
133,1,left,11313,15,105,20.0
133,3,left,11313,15,105,35.0
133,0,left,11313,15,105,40.0
133,2,left,11313,15,105,35.0
133,1,left,16000,15,105,20.0
133,3,left,16000,15,105,45.0
133,0,left,16000,15,105,40.0
133,2,left,16000,15,105,35.0
133,1,left,22627,15,105,35.0
133,3,left,22627,15,105,50.0
133,0,left,22627,15,105,50.0
133,2,left,22627,15,105,50.0
133,1,left,32000,15,105,35.0
133,3,left,32000,15,105,65.0
133,0,left,32000,15,105,40.0
133,2,left,32000,15,105,60.0
134,0,left,4000,15,105,90.0
134,1,left,4000,15,105,100.0
134,0,left,5656,15,105,80.0
134,1,left,5656,15,105,85.0
134,0,left,8000,15,105,70.0
134,1,left,8000,15,105,75.0
134,0,left,11313,15,105,60.0
134,1,left,11313,15,105,45.0
134,0,left,16000,15,105,55.0
134,1,left,16000,15,105,45.0
134,0,left,22627,15,105,75.0
134,1,left,22627,15,105,50.0
134,0,left,32000,15,105,90.0
134,1,left,32000,15,105,90.0
134,0,right,4000,15,105,55.0
134,1,right,4000,15,105,65.0
134,0,right,5656,15,105,50.0
134,1,right,5656,15,105,65.0
134,0,right,8000,15,105,50.0
134,1,right,8000,15,105,60.0
134,0,right,11313,15,105,70.0
134,1,right,11313,15,105,70.0
134,0,right,16000,15,105,70.0
134,1,right,16000,15,105,70.0
134,0,right,22627,15,105,90.0
134,1,right,22627,15,105,80.0
134,0,right,32000,15,105,85.0
134,1,right,32000,15,105,90.0
135,0,left,4000,15,105,60.0
135,2,left,4000,15,105,70.0
135,3,left,4000,15,105,75.0
135,4,left,4000,15,105,70.0
135,5,left,4000,15,105,75.0
135,0,left,5656,15,105,50.0
135,2,left,5656,15,105,40.0
135,3,left,5656,15,105,45.0
135,4,left,5656,15,105,45.0
135,5,left,5656,15,105,50.0
135,0,left,8000,15,105,40.0
135,2,left,8000,15,105,40.0
135,3,left,8000,15,105,50.0
135,4,left,8000,15,105,45.0
135,5,left,8000,15,105,45.0
135,0,left,11313,15,105,20.0
135,2,left,11313,15,105,35.0
135,3,left,11313,15,105,40.0
135,4,left,11313,15,105,35.0
135,5,left,11313,15,105,25.0
135,0,left,16000,15,105,25.0
135,2,left,16000,15,105,40.0
135,3,left,16000,15,105,40.0
135,4,left,16000,15,105,40.0
135,5,left,16000,15,105,30.0
135,0,left,22627,15,105,35.0
135,2,left,22627,15,105,35.0
135,3,left,22627,15,105,35.0
135,4,left,22627,15,105,35.0
135,5,left,22627,15,105,35.0
135,0,left,32000,15,105,35.0
135,2,left,32000,15,105,40.0
135,3,left,32000,15,105,40.0
135,4,left,32000,15,105,40.0
135,5,left,32000,15,105,40.0
135,0,right,4000,15,105,85.0
135,1,right,4000,50,105,90.0
135,2,right,4000,15,105,105.0
135,4,right,4000,15,105,95.0
135,5,right,4000,15,105,85.0
135,6,right,4000,15,105,95.0
135,0,right,5656,15,105,75.0
135,2,right,5656,15,105,90.0
135,4,right,5656,15,105,75.0
135,5,right,5656,15,105,70.0
135,6,right,5656,15,105,80.0
135,0,right,8000,15,105,55.0
135,1,right,8000,50,105,65.0
135,2,right,8000,15,105,75.0
135,3,right,8000,80,105,inf
135,4,right,8000,15,105,65.0
135,5,right,8000,15,105,65.0
135,6,right,8000,15,105,70.0
135,0,right,11313,15,105,55.0
135,2,right,11313,15,105,35.0
135,3,right,11313,80,105,-inf
135,4,right,11313,15,105,60.0
135,5,right,11313,15,105,45.0
135,6,right,11313,15,105,50.0
135,0,right,16000,15,105,55.0
135,1,right,16000,50,105,55.0
135,2,right,16000,15,105,65.0
135,3,right,16000,80,105,-inf
135,4,right,16000,15,105,60.0
135,5,right,16000,15,105,55.0
135,6,right,16000,15,105,55.0
135,0,right,22627,15,105,65.0
135,2,right,22627,15,105,75.0
135,3,right,22627,80,105,-inf
135,4,right,22627,15,105,65.0
135,5,right,22627,15,105,65.0
135,6,right,22627,15,105,60.0
135,0,right,32000,15,105,65.0
135,1,right,32000,50,105,75.0
135,2,right,32000,15,105,75.0
135,3,right,32000,80,105,80.0
135,4,right,32000,15,105,85.0
135,5,right,32000,15,105,70.0
135,6,right,32000,15,105,80.0
136,0,left,8000,25,100,55.0
136,0,left,16000,25,100,60.0
136,0,left,32000,25,100,35.0
137,0,left,4000,15,105,45.0
137,0,left,5656,15,105,45.0
137,0,left,8000,15,105,35.0
137,0,left,11313,15,105,25.0
137,0,left,16000,15,105,35.0
137,0,left,22627,15,105,35.0
137,0,left,32000,15,105,55.0
137,0,left,45254,15,105,30.0
137,0,right,4000,15,105,40.0
137,0,right,5656,15,105,40.0
137,0,right,8000,15,105,25.0
137,0,right,11313,15,105,30.0
137,0,right,16000,15,105,35.0
137,0,right,22627,15,105,40.0
137,0,right,32000,15,105,45.0
137,0,right,45254,15,105,40.0
138,0,left,4000,15,105,inf
138,0,left,5656,15,105,inf
138,0,left,8000,15,105,inf
138,0,left,11313,15,105,inf
138,0,left,16000,15,105,inf
138,0,left,22627,15,105,inf
138,0,left,32000,15,105,inf
138,0,right,4000,15,105,inf
138,0,right,5656,15,105,inf
138,0,right,8000,15,105,inf
138,0,right,11313,15,105,inf
138,0,right,16000,15,105,inf
138,0,right,22627,15,105,inf
138,0,right,32000,15,105,inf
139,0,left,4000,15,105,inf
139,1,left,4000,65,105,105.0
139,0,left,5656,15,105,100.0
139,1,left,5656,65,105,100.0
139,0,left,8000,15,105,95.0
139,1,left,8000,65,105,95.0
139,0,left,11313,15,105,90.0
139,1,left,11313,65,105,90.0
139,0,left,16000,15,105,85.0
139,1,left,16000,65,105,85.0
139,0,left,22627,15,105,85.0
139,1,left,22627,65,105,80.0
139,0,left,32000,15,105,85.0
139,1,left,32000,65,105,85.0
140,0,left,4000,15,85,35.0
140,1,left,4000,15,85,35.0
140,0,left,5656,15,85,30.0
140,1,left,5656,15,85,25.0
140,0,left,8000,15,85,25.0
140,1,left,8000,15,85,25.0
140,0,left,11313,15,85,15.0
140,1,left,11313,15,85,20.0
140,0,left,16000,15,85,15.0
140,1,left,16000,15,85,20.0
140,0,left,22627,15,85,30.0
140,1,left,22627,15,85,30.0
140,0,left,32000,15,85,40.0
140,1,left,32000,15,85,20.0
140,0,left,45254,15,85,85.0
140,1,left,45254,15,85,30.0
141,0,left,4000,65,105,inf
141,1,left,4000,65,105,inf
141,0,left,5656,65,105,inf
141,1,left,5656,65,105,105.0
141,0,left,8000,65,105,95.0
141,1,left,8000,65,105,95.0
141,0,left,11313,65,105,95.0
141,1,left,11313,65,105,95.0
141,0,left,16000,65,105,95.0
141,1,left,16000,65,105,90.0
141,0,left,22627,65,105,90.0
141,1,left,22627,65,105,80.0
141,0,left,32000,65,105,90.0
141,1,left,32000,65,105,90.0
141,0,right,4000,65,105,inf
141,1,right,4000,65,105,inf
141,0,right,5656,65,105,inf
141,1,right,5656,65,105,105.0
141,0,right,8000,65,105,100.0
141,1,right,8000,65,105,95.0
141,0,right,11313,65,105,95.0
141,1,right,11313,65,105,95.0
141,0,right,16000,65,105,90.0
141,1,right,16000,65,105,100.0
141,0,right,22627,65,105,90.0
141,1,right,22627,65,105,95.0
141,0,right,32000,65,105,95.0
141,1,right,32000,65,105,105.0
142,0,left,4000,15,105,inf
142,1,left,4000,65,105,inf
142,0,left,5656,15,105,105.0
142,1,left,5656,65,105,100.0
142,0,left,8000,15,105,95.0
142,1,left,8000,65,105,100.0
142,0,left,11313,15,105,90.0
142,1,left,11313,65,105,90.0
142,0,left,16000,15,105,90.0
142,1,left,16000,65,105,90.0
142,0,left,22627,15,105,90.0
142,1,left,22627,65,105,90.0
142,0,left,32000,15,105,85.0
142,1,left,32000,65,105,100.0
143,1,left,4000,15,105,55.0
143,3,left,4000,15,105,60.0
143,0,left,4000,15,105,60.0
143,2,left,4000,15,105,55.0
143,1,left,5656,15,105,35.0
143,3,left,5656,15,105,35.0
143,0,left,5656,15,105,45.0
143,2,left,5656,15,105,40.0
143,1,left,8000,15,105,50.0
143,3,left,8000,15,105,35.0
143,0,left,8000,15,105,50.0
143,2,left,8000,15,105,40.0
143,1,left,11313,15,105,35.0
143,3,left,11313,15,105,30.0
143,0,left,11313,15,105,40.0
143,2,left,11313,15,105,25.0
143,1,left,16000,15,105,35.0
143,3,left,16000,15,105,45.0
143,0,left,16000,15,105,40.0
143,2,left,16000,15,105,35.0
143,1,left,22627,15,105,35.0
143,3,left,22627,15,105,55.0
143,0,left,22627,15,105,35.0
143,2,left,22627,15,105,30.0
143,1,left,32000,15,105,50.0
143,3,left,32000,15,105,55.0
143,0,left,32000,15,105,50.0
143,2,left,32000,15,105,45.0
144,0,left,4000,15,85,45.0
144,0,left,5656,15,85,30.0
144,0,left,8000,15,85,30.0
144,0,left,11313,15,85,20.0
144,0,left,16000,15,85,30.0
144,0,left,22627,15,85,25.0
144,0,left,32000,15,85,30.0
144,0,right,4000,15,85,50.0
144,0,right,5656,15,85,35.0
144,0,right,8000,15,85,35.0
144,0,right,11313,15,85,30.0
144,0,right,16000,15,85,30.0
144,0,right,22627,15,85,35.0
144,0,right,32000,15,85,40.0
145,4,left,4000,15,80,45.0
145,0,left,4000,15,80,45.0
145,1,left,4000,15,80,35.0
145,2,left,4000,15,105,45.0
145,3,left,4000,15,80,40.0
145,4,left,5656,15,80,30.0
145,0,left,5656,15,80,40.0
145,1,left,5656,15,80,40.0
145,2,left,5656,15,105,40.0
145,3,left,5656,15,80,40.0
145,4,left,8000,15,80,35.0
145,0,left,8000,15,80,35.0
145,1,left,8000,15,80,40.0
145,2,left,8000,15,105,25.0
145,3,left,8000,15,80,25.0
145,4,left,11313,15,80,25.0
145,0,left,11313,15,80,30.0
145,1,left,11313,15,80,30.0
145,2,left,11313,15,105,30.0
145,3,left,11313,15,80,20.0
145,4,left,16000,15,80,35.0
145,0,left,16000,15,80,35.0
145,1,left,16000,15,80,35.0
145,2,left,16000,15,105,30.0
145,3,left,16000,15,80,20.0
145,4,left,22627,15,80,30.0
145,0,left,22627,15,80,35.0
145,1,left,22627,15,80,35.0
145,2,left,22627,15,105,35.0
145,3,left,22627,15,80,30.0
145,4,left,32000,15,80,35.0
145,0,left,32000,15,80,40.0
145,1,left,32000,15,80,35.0
145,2,left,32000,15,105,40.0
145,3,left,32000,15,80,30.0
145,0,left,45254,15,80,60.0
145,1,left,45254,15,80,60.0
145,2,left,45254,15,105,55.0
145,3,left,45254,15,80,30.0
145,4,right,4000,15,80,50.0
145,0,right,4000,15,80,50.0
145,1,right,4000,15,80,40.0
145,2,right,4000,15,105,40.0
145,3,right,4000,15,80,40.0
145,4,right,5656,15,80,35.0
145,0,right,5656,15,80,40.0
145,1,right,5656,15,80,45.0
145,2,right,5656,15,105,35.0
145,3,right,5656,15,80,35.0
145,4,right,8000,15,80,40.0
145,0,right,8000,15,80,40.0
145,1,right,8000,15,80,35.0
145,2,right,8000,15,105,35.0
145,3,right,8000,15,80,25.0
145,4,right,11313,15,80,35.0
145,0,right,11313,15,80,30.0
145,1,right,11313,15,80,35.0
145,2,right,11313,15,105,35.0
145,3,right,11313,15,80,15.0
145,4,right,16000,15,80,40.0
145,0,right,16000,15,80,45.0
145,1,right,16000,15,80,35.0
145,2,right,16000,15,105,35.0
145,3,right,16000,15,80,20.0
145,4,right,22627,15,80,30.0
145,0,right,22627,15,80,35.0
145,1,right,22627,15,80,40.0
145,2,right,22627,15,105,25.0
145,3,right,22627,15,80,20.0
145,4,right,32000,15,80,40.0
145,0,right,32000,15,80,40.0
145,1,right,32000,15,80,35.0
145,2,right,32000,15,105,45.0
145,3,right,32000,15,80,35.0
145,0,right,45254,15,80,55.0
145,1,right,45254,15,80,65.0
145,2,right,45254,15,105,55.0
145,3,right,45254,15,80,25.0
146,0,left,4000,15,85,55.0
146,0,left,5656,15,85,40.0
146,0,left,8000,15,85,45.0
146,0,left,11313,15,85,25.0
146,0,left,16000,15,85,35.0
146,0,left,22627,15,85,40.0
146,0,left,32000,15,85,35.0
146,0,right,4000,15,85,60.0
146,0,right,5656,15,85,40.0
146,0,right,8000,15,85,40.0
146,0,right,11313,15,85,30.0
146,0,right,16000,15,85,30.0
146,0,right,22627,15,85,25.0
146,0,right,32000,15,85,40.0
147,0,left,4000,15,85,50.0
147,1,left,4000,15,85,45.0
147,2,left,4000,15,85,60.0
147,3,left,4000,15,85,55.0
147,4,left,4000,15,105,60.0
147,5,left,4000,15,105,60.0
147,0,left,5656,15,85,40.0
147,1,left,5656,15,85,25.0
147,2,left,5656,15,85,45.0
147,3,left,5656,15,85,45.0
147,4,left,5656,15,105,45.0
147,5,left,5656,15,105,65.0
147,0,left,8000,15,85,35.0
147,1,left,8000,15,85,40.0
147,2,left,8000,15,85,40.0
147,3,left,8000,15,85,40.0
147,4,left,8000,15,105,50.0
147,5,left,8000,15,105,45.0
147,0,left,11313,15,85,30.0
147,1,left,11313,15,85,25.0
147,2,left,11313,15,85,25.0
147,3,left,11313,15,85,25.0
